Urgency,Category,Issue,Affected URL,Details,Recommended Action
CRITICAL,Performance,Very slow response time: 7293ms,https://www.amipi.com/My-Cart/,,"How to Fix:
On https://www.amipi.com/My-Cart/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/My-Cart/ is slow at crawl time. Current value: Very slow response time:  7293ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 4182ms,https://www.amipi.com/Privacy-Policy/,,"How to Fix:
On https://www.amipi.com/Privacy-Policy/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Privacy-Policy/ is slow at crawl time. Current value: Very slow response time:  4182ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8114ms,https://www.amipi.com/Privacy-Policy/,,"How to Fix:
On https://www.amipi.com/Privacy-Policy/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Privacy-Policy/ is slow at crawl time. Current value: Very slow response time:  8114ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 6094ms,https://www.amipi.com/Schedule-Appointment/,,"How to Fix:
On https://www.amipi.com/Schedule-Appointment/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Schedule-Appointment/ is slow at crawl time. Current value: Very slow response time:  6094ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 6324ms,https://www.amipi.com/Schedule-Appointment/,,"How to Fix:
On https://www.amipi.com/Schedule-Appointment/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Schedule-Appointment/ is slow at crawl time. Current value: Very slow response time:  6324ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 5163ms,https://www.amipi.com/Testimonials/,,"How to Fix:
On https://www.amipi.com/Testimonials/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Testimonials/ is slow at crawl time. Current value: Very slow response time:  5163ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 6433ms,https://www.amipi.com/Testimonials/,,"How to Fix:
On https://www.amipi.com/Testimonials/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/Testimonials/ is slow at crawl time. Current value: Very slow response time:  6433ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8569ms,https://www.amipi.com/about-us/,,"How to Fix:
On https://www.amipi.com/about-us/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/about-us/ is slow at crawl time. Current value: Very slow response time:  8569ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 10764ms,https://www.amipi.com/about-us/,,"How to Fix:
On https://www.amipi.com/about-us/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/about-us/ is slow at crawl time. Current value: Very slow response time:  10764ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 5480ms,https://www.amipi.com/amipi-cares/,,"How to Fix:
On https://www.amipi.com/amipi-cares/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/amipi-cares/ is slow at crawl time. Current value: Very slow response time:  5480ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 7678ms,https://www.amipi.com/amipi-cares/,,"How to Fix:
On https://www.amipi.com/amipi-cares/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/amipi-cares/ is slow at crawl time. Current value: Very slow response time:  7678ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 5532ms,https://www.amipi.com/bands-old/,,"How to Fix:
On https://www.amipi.com/bands-old/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bands-old/ is slow at crawl time. Current value: Very slow response time:  5532ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 14660ms,https://www.amipi.com/bands-old/,,"How to Fix:
On https://www.amipi.com/bands-old/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bands-old/ is slow at crawl time. Current value: Very slow response time:  14660ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 10862ms,https://www.amipi.com/bands/,,"How to Fix:
On https://www.amipi.com/bands/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bands/ is slow at crawl time. Current value: Very slow response time:  10862ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8181ms,https://www.amipi.com/bands/,,"How to Fix:
On https://www.amipi.com/bands/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bands/ is slow at crawl time. Current value: Very slow response time:  8181ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8920ms,https://www.amipi.com/basics/,,"How to Fix:
On https://www.amipi.com/basics/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/basics/ is slow at crawl time. Current value: Very slow response time:  8920ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 10134ms,https://www.amipi.com/basics/,,"How to Fix:
On https://www.amipi.com/basics/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/basics/ is slow at crawl time. Current value: Very slow response time:  10134ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 4288ms,https://www.amipi.com/br-test/,,"How to Fix:
On https://www.amipi.com/br-test/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/br-test/ is slow at crawl time. Current value: Very slow response time:  4288ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 4046ms,https://www.amipi.com/br-test/,,"How to Fix:
On https://www.amipi.com/br-test/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/br-test/ is slow at crawl time. Current value: Very slow response time:  4046ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8831ms,https://www.amipi.com/bracelets/,,"How to Fix:
On https://www.amipi.com/bracelets/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bracelets/ is slow at crawl time. Current value: Very slow response time:  8831ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 6617ms,https://www.amipi.com/bracelets/,,"How to Fix:
On https://www.amipi.com/bracelets/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/bracelets/ is slow at crawl time. Current value: Very slow response time:  6617ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8372ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,,"How to Fix:
On https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1 is slow at crawl time. Current value: Very slow response time:  8372ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8077ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,,"How to Fix:
On https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1 is slow at crawl time. Current value: Very slow response time:  8077ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8387ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,,"How to Fix:
On https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2 is slow at crawl time. Current value: Very slow response time:  8387ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8355ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,,"How to Fix:
On https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2 is slow at crawl time. Current value: Very slow response time:  8355ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 9024ms,https://www.amipi.com/certified.php/?type=bracelets&/,,"How to Fix:
On https://www.amipi.com/certified.php/?type=bracelets&/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?type=bracelets&/ is slow at crawl time. Current value: Very slow response time:  9024ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 10375ms,https://www.amipi.com/certified.php/?type=bracelets&/,,"How to Fix:
On https://www.amipi.com/certified.php/?type=bracelets&/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?type=bracelets&/ is slow at crawl time. Current value: Very slow response time:  10375ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8170ms,https://www.amipi.com/certified.php/?type=studs/,,"How to Fix:
On https://www.amipi.com/certified.php/?type=studs/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?type=studs/ is slow at crawl time. Current value: Very slow response time:  8170ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 11934ms,https://www.amipi.com/certified.php/?type=studs/,,"How to Fix:
On https://www.amipi.com/certified.php/?type=studs/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/certified.php/?type=studs/ is slow at crawl time. Current value: Very slow response time:  11934ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 5659ms,https://www.amipi.com/compare-product.php,,"How to Fix:
On https://www.amipi.com/compare-product.php, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/compare-product.php is slow at crawl time. Current value: Very slow response time:  5659ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 5213ms,https://www.amipi.com/compare-product.php,,"How to Fix:
On https://www.amipi.com/compare-product.php, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/compare-product.php is slow at crawl time. Current value: Very slow response time:  5213ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 6210ms,https://www.amipi.com/flexi-bangles/,,"How to Fix:
On https://www.amipi.com/flexi-bangles/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/flexi-bangles/ is slow at crawl time. Current value: Very slow response time:  6210ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 7660ms,https://www.amipi.com/flexi-bangles/,,"How to Fix:
On https://www.amipi.com/flexi-bangles/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/flexi-bangles/ is slow at crawl time. Current value: Very slow response time:  7660ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8514ms,https://www.amipi.com/hoops/,,"How to Fix:
On https://www.amipi.com/hoops/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/hoops/ is slow at crawl time. Current value: Very slow response time:  8514ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 7403ms,https://www.amipi.com/hoops/,,"How to Fix:
On https://www.amipi.com/hoops/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/hoops/ is slow at crawl time. Current value: Very slow response time:  7403ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 4437ms,https://www.amipi.com/index.php,,"How to Fix:
On https://www.amipi.com/index.php, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/index.php is slow at crawl time. Current value: Very slow response time:  4437ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 3843ms,https://www.amipi.com/index.php,,"How to Fix:
On https://www.amipi.com/index.php, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/index.php is slow at crawl time. Current value: Very slow response time:  3843ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 10278ms,https://www.amipi.com/lastcall/,,"How to Fix:
On https://www.amipi.com/lastcall/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/lastcall/ is slow at crawl time. Current value: Very slow response time:  10278ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
CRITICAL,Performance,Very slow response time: 8540ms,https://www.amipi.com/lastcall/,,"How to Fix:
On https://www.amipi.com/lastcall/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/lastcall/ is slow at crawl time. Current value: Very slow response time:  8540ms. Cache the generated HTML for this page, reduce backend/database work for its route, and serve static assets through the CDN. The immediate target is under 1000ms response time, with critical pages ideally below 500ms.

What It Should Be:
Crawl-time response below 1000ms, with important landing pages ideally below 500ms.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
